"item1"	"item2"	"correlation"
"78034"	"igazán"	"szabályozás"	0.1616583363569
"78035"	"büntetés"	"szabályozás"	0.260438407468918
"78036"	"kényszerít"	"szabályozás"	0.107090278855345
"78037"	"szabadság"	"szabályozás"	0.173795341049162
"78038"	"szabad"	"szabályozás"	0.107946725234952
"78039"	"jogszabály"	"szabályozás"	0.195568218345942
"78040"	"noi"	"szabályozás"	0.108376672650221
"78041"	"használat"	"szabályozás"	0.249390098974027
"78042"	"nyelv"	"szabályozás"	0.117028678783524
"78043"	"negyven"	"szabályozás"	0.198083677718899
"78044"	"gyakorlat"	"szabályozás"	0.104730240632495
"78045"	"szabály"	"szabályozás"	0.184509289082818
"78046"	"ítél"	"szabályozás"	0.107129688022688
"78047"	"bizonyíték"	"szabályozás"	0.115927706142452
"78048"	"megtagad"	"szabályozás"	0.22700457936795
"78049"	"börtön"	"szabályozás"	0.101040463755586
"78050"	"embertelen"	"szabályozás"	0.332771398318522
"78051"	"hatás"	"szabályozás"	0.159958581316946
"78052"	"kötelez"	"szabályozás"	0.113728045193608
"78053"	"foleg"	"szabályozás"	0.129790225739606
"78054"	"tapasztal"	"szabályozás"	0.104606843918444
"78055"	"szerv"	"szabályozás"	0.111382886342953
"78056"	"remény"	"szabályozás"	0.146406125467548
"78057"	"transznemu"	"szabályozás"	0.296566614437199
"78058"	"névmás"	"szabályozás"	0.414179258020668
"78059"	"bánásmód"	"szabályozás"	0.232819945169199
"78060"	"gender"	"szabályozás"	0.119261668627672
"78061"	"bonino"	"szabályozás"	0.192692286105234
"78062"	"mesterséges"	"szabályozás"	0.152800491543051
"78063"	"egyezmény"	"szabályozás"	0.120578956492206
"78064"	"kanadai"	"szabályozás"	0.172966101911836
"78065"	"templom"	"bonino"	0.439105848948327
"78066"	"ünnep"	"bonino"	0.159273564269785
"78067"	"fogad"	"bonino"	0.14119282125457
"78068"	"interjú"	"bonino"	0.109071885662238
"78069"	"egyház"	"bonino"	0.120796693872939
"78070"	"vezeto"	"bonino"	0.106227671886539
"78071"	"békés"	"bonino"	0.122392732008607
"78072"	"migráns"	"bonino"	0.15672933117092
"78073"	"mond"	"bonino"	0.241428188952859
"78074"	"nemcsak"	"bonino"	0.198566901440053
"78075"	"emlékezik"	"bonino"	0.138803090420031
"78076"	"bevándorlás"	"bonino"	0.350361757041418
"78077"	"kapcsolatos"	"bonino"	0.138810094100668
"78078"	"ellenség"	"bonino"	0.12974708691326
"78079"	"miatt"	"bonino"	0.121267561504155
"78080"	"keret"	"bonino"	0.115312492236144
"78081"	"folytat"	"bonino"	0.159281765116364
"78082"	"hivatkozva"	"bonino"	0.163585003514158
"78083"	"mindeközben"	"bonino"	0.226816687732277
"78084"	"ajánl"	"bonino"	0.163597244425955
"78085"	"pálya"	"bonino"	0.155154680258192
"78086"	"olaszország"	"bonino"	0.431291309208917
"78087"	"olasz"	"bonino"	0.319088618686594
"78088"	"rendezvény"	"bonino"	0.804804741325378
"78089"	"tart"	"bonino"	0.189718102687559
"78090"	"helyszín"	"bonino"	0.189039435016014
"78091"	"résztvevo"	"bonino"	0.161343551084236
"78092"	"nyomán"	"bonino"	0.214482198880923
"78093"	"gyulölet"	"bonino"	0.116187352591404
"78094"	"kapcsán"	"bonino"	0.147856776979993
"78095"	"vita"	"bonino"	0.168916376928274
"78096"	"csoport"	"bonino"	0.197600410141244
"78097"	"végez"	"bonino"	0.202946288295698
"78098"	"szent"	"bonino"	0.109886395647787
"78099"	"tiltakozik"	"bonino"	0.112215734923006
"78100"	"képvisel"	"bonino"	0.116158442424089
"78101"	"hang"	"bonino"	0.112148394987502
"78102"	"beszéd"	"bonino"	0.186131500503516
"78103"	"elé"	"bonino"	0.264352835157838
"78104"	"tiltakozás"	"bonino"	0.356388896448339
"78105"	"hív"	"bonino"	0.251856909209154
"78106"	"cselekedik"	"bonino"	0.18566645435004
"78107"	"használ"	"bonino"	0.151823514424738
"78108"	"válaszol"	"bonino"	0.104138259599448
"78109"	"gondolkodik"	"bonino"	0.155129954079313
"78110"	"hány"	"bonino"	0.173575644615207
"78111"	"migráció"	"bonino"	0.153391331099756
"78112"	"katolikus"	"bonino"	0.632116285313166
"78113"	"mindaz"	"bonino"	0.116918064181938
"78114"	"elmond"	"bonino"	0.143053423709895
"78115"	"dolgozó"	"bonino"	0.240308587618602
"78116"	"miközben"	"bonino"	0.13152380459852
"78117"	"iroda"	"bonino"	0.302839640872941
"78118"	"helyi"	"bonino"	0.346896574992592
"78119"	"tartott"	"bonino"	0.192618543714885
"78120"	"mutat"	"bonino"	0.106981074320936
"78121"	"vállal"	"bonino"	0.279192509929285
"78122"	"hasonlít"	"bonino"	0.125430702838907
"78123"	"ugyanakkor"	"bonino"	0.118083184452402
"78124"	"botrány"	"bonino"	0.111473439560103
"78125"	"dönt"	"bonino"	0.156653146328112
"78126"	"sor"	"bonino"	0.160165731139646
"78127"	"propaganda"	"bonino"	0.161343551084236
"78128"	"védelem"	"bonino"	0.118391961965417
"78129"	"alapító"	"bonino"	0.179303044233048
"78130"	"megakadályoz"	"bonino"	0.189045584701132
"78131"	"természetes"	"bonino"	0.126444626141672
"78132"	"orvos"	"bonino"	0.167751686342341
"78133"	"válik"	"bonino"	0.116770547913197
"78134"	"képes"	"bonino"	0.257311154832367
"78135"	"szélsoséges"	"bonino"	0.145346796393148
"78136"	"téma"	"bonino"	0.123495047813743
"78137"	"érv"	"bonino"	0.353602603276083
"78138"	"hamis"	"bonino"	0.247807818175192
"78139"	"furcsa"	"bonino"	0.120539197440091
"78140"	"nyitott"	"bonino"	0.196512244045542
"78141"	"párbeszéd"	"bonino"	0.134711234353808
"78142"	"beszámoló"	"bonino"	0.186478214412706
"78143"	"mellé"	"bonino"	0.293359530754582
"78144"	"ezúttal"	"bonino"	0.173589137111246
"78145"	"szakérto"	"bonino"	0.115365774086827
"78146"	"atya"	"bonino"	0.437912809517306
"78147"	"szívesen"	"bonino"	0.125403634248439
"78148"	"mindössze"	"bonino"	0.34150165985394
"78149"	"szét"	"bonino"	0.179292220869523
"78150"	"többé"	"bonino"	0.120500110596829
"78151"	"vált"	"bonino"	0.113720883279646
"78152"	"politika"	"bonino"	0.123830183107851
"78153"	"ismert"	"bonino"	0.333719144546256
"78154"	"hangos"	"bonino"	0.30009580974963
"78155"	"kevés"	"bonino"	0.102985110984355
"78156"	"részvétel"	"bonino"	0.147944596556358
"78157"	"befogadás"	"bonino"	0.276488192765718
"78158"	"foglal"	"bonino"	0.121447705738737
"78159"	"demográfiai"	"bonino"	0.231749959452867
"78160"	"aktív"	"bonino"	0.17827155582321
"78161"	"abortusz"	"bonino"	0.890841435218882
"78162"	"szabadság"	"bonino"	0.164891215842611
"78163"	"radikális"	"bonino"	0.350013045193302
"78164"	"központ"	"bonino"	0.258352038754919
"78165"	"amelyik"	"bonino"	0.155154680258192
"78166"	"szabad"	"bonino"	0.154131983879636
"78167"	"aggódik"	"bonino"	0.137317526185233
"78168"	"fejez"	"bonino"	0.132132733754357
"78169"	"von"	"bonino"	0.104138259599448
"78170"	"szervez"	"bonino"	0.159190962027795
"78171"	"elozetes"	"bonino"	0.179317295461194
"78172"	"krisztus"	"bonino"	0.137356283522548
"78173"	"küzd"	"bonino"	0.606452969227971
"78174"	"révén"	"bonino"	0.189045584701132
"78175"	"püspök"	"bonino"	0.514955384339118
"78176"	"la"	"bonino"	0.170938116378059
"78177"	"hit"	"bonino"	0.168355077590134
"78178"	"olaszországi"	"bonino"	0.378697068083036
"78179"	"vádol"	"bonino"	0.169990899145334
"78180"	"hozzátesz"	"bonino"	0.104789395048828
"78181"	"közt"	"bonino"	0.17933950086066
"78182"	"hívo"	"bonino"	0.173605737905583
"78183"	"ellenére"	"bonino"	0.28460203380107
"78184"	"hatás"	"bonino"	0.119585612239316
"78185"	"találkozó"	"bonino"	0.169022933902127
"78186"	"felhív"	"bonino"	0.112192240503302
"78187"	"boldog"	"bonino"	0.126434232991237
"78188"	"eloadás"	"bonino"	0.693893266999096
"78189"	"ajtó"	"bonino"	0.189057187444226
"78190"	"egykori"	"bonino"	0.11565444856207
"78191"	"szenvedés"	"bonino"	0.185632406435861
"78192"	"nyilatkozik"	"bonino"	0.142186269126678
"78193"	"származik"	"bonino"	0.192677352396754
"78194"	"illegális"	"bonino"	0.338849006917997
"78195"	"napilap"	"bonino"	0.202736501427235
"78196"	"melletti"	"bonino"	0.258718971582292
"78197"	"heves"	"bonino"	0.214482198880923
"78198"	"történo"	"bonino"	0.161386969698672
"78199"	"eközben"	"bonino"	0.231322540746493
"78200"	"július"	"bonino"	0.238936243952273
"78201"	"rendezo"	"bonino"	0.1146875657129
"78202"	"észak"	"bonino"	0.131388084565192
"78203"	"földközi"	"bonino"	0.19567661860005
"78204"	"tiltakozó"	"bonino"	0.40034926009754
"78205"	"szerv"	"bonino"	0.133486018318919
"78206"	"bevándorlási"	"bonino"	0.19652896707125
"78207"	"szabályozás"	"bonino"	0.192692286105234
"78208"	"san"	"bonino"	0.347932971090592
"78209"	"tisztel"	"bonino"	0.140291223202921
"78210"	"szobor"	"san"	0.121362572351555
"78211"	"templom"	"san"	0.16010333271917
"78212"	"régi"	"san"	0.15739326485726
"78213"	"bevándorlás"	"san"	0.111986691916205
"78214"	"ellenség"	"san"	0.11403684774267
"78215"	"kés"	"san"	0.136803408007641
"78216"	"város"	"san"	0.145300787807055
"78217"	"rendezvény"	"san"	0.273643627095863
"78218"	"helyszín"	"san"	0.133237095866531
"78219"	"szent"	"san"	0.115384706709335
"78220"	"elé"	"san"	0.106777988674093
"78221"	"látható"	"san"	0.103842026885762
"78222"	"katolikus"	"san"	0.201630294013465
"78223"	"kíváncsi"	"san"	0.174597744271941
"78224"	"dolgozó"	"san"	0.191771653899285
"78225"	"felelos"	"san"	0.141601811573462
"78226"	"vállal"	"san"	0.11339574563454
"78227"	"nos"	"san"	0.100115211628915
"78228"	"érv"	"san"	0.12472675740793
"78229"	"mellé"	"san"	0.102943714978089
"78230"	"elotti"	"san"	0.124579672204909
"78231"	"atya"	"san"	0.146778294020142
"78232"	"mindössze"	"san"	0.112445549254403
"78233"	"alak"	"san"	0.204859902800811
"78234"	"harcos"	"san"	0.196971561763126
"78235"	"fej"	"san"	0.2055890736945
"78236"	"befogadás"	"san"	0.111284665432744
"78237"	"abortusz"	"san"	0.318962231512982
"78238"	"kultúra"	"san"	0.118240081173176
"78239"	"felfog"	"san"	0.104172488896739
"78240"	"figura"	"san"	0.163875285318034
"78241"	"központ"	"san"	0.136503129593918
"78242"	"krisztus"	"san"	0.146546269743788
"78243"	"küzd"	"san"	0.215593819540666
"78244"	"püspök"	"san"	0.176817051783062
"78245"	"látvány"	"san"	0.136803408007641
"78246"	"olaszországi"	"san"	0.279840522123103
"78247"	"afrikai"	"san"	0.154454973012971
"78248"	"eloadás"	"san"	0.235330171878216
"78249"	"illegális"	"san"	0.137079145569223
"78250"	"épület"	"san"	0.112356728206952
"78251"	"bonino"	"san"	0.347932971090592
"78252"	"martin"	"san"	0.217217180812916
"78253"	"inka"	"san"	0.112301935760054
"78254"	"perui"	"san"	0.115838090909017
"78255"	"muszlim"	"tisztel"	0.102928867530106
"78256"	"fogad"	"tisztel"	0.109422706041349
"78257"	"mond"	"tisztel"	0.17197529183958
"78258"	"helyzet"	"tisztel"	0.14850851266821
"78259"	"folytat"	"tisztel"	0.112369662433702
"78260"	"sokáig"	"tisztel"	0.226933989964202
"78261"	"tudomás"	"tisztel"	0.128384289589223
"78262"	"hiányzik"	"tisztel"	0.126387063427957
"78263"	"rasszista"	"tisztel"	0.166865102527105
"78264"	"támad"	"tisztel"	0.129406225664488
"78265"	"fegyver"	"tisztel"	0.181172340861675
"78266"	"muködik"	"tisztel"	0.147181390292521
"78267"	"nehéz"	"tisztel"	0.192504680470894
"78268"	"akadályoz"	"tisztel"	0.21166216727645
"78269"	"jobboldali"	"tisztel"	0.157647633481338
"78270"	"jellemzo"	"tisztel"	0.102915640293517
"78271"	"elmond"	"tisztel"	0.153097480756721
"78272"	"beszélget"	"tisztel"	0.120962013279184
"78273"	"béke"	"tisztel"	0.113728682821969
"78274"	"vállal"	"tisztel"	0.118593335306844
"78275"	"egymás"	"tisztel"	0.160493408676737
"78276"	"véd"	"tisztel"	0.11778109462313
"78277"	"hiány"	"tisztel"	0.109518113204474
"78278"	"párhuzamos"	"tisztel"	0.24731340879022
"78279"	"német"	"tisztel"	0.169294655874708
"78280"	"negyed"	"tisztel"	0.114629676745462
"78281"	"elveszít"	"tisztel"	0.141060289890378
"78282"	"belso"	"tisztel"	0.10083410081505
"78283"	"rajta"	"tisztel"	0.111207965888757
"78284"	"tisztelet"	"tisztel"	0.119723075180156
"78285"	"elem"	"tisztel"	0.110724500825985
"78286"	"szívesen"	"tisztel"	0.12570672288028
"78287"	"alakul"	"tisztel"	0.104500651375266
"78288"	"eltunik"	"tisztel"	0.131067082612877
"78289"	"különösen"	"tisztel"	0.149510859860243
"78290"	"kevés"	"tisztel"	0.102650694260586
"78291"	"vallás"	"tisztel"	0.12010702152343
"78292"	"fény"	"tisztel"	0.108147862649772
"78293"	"könyv"	"tisztel"	0.211545280304827
"78294"	"társadalmi"	"tisztel"	0.158344111899274
"78295"	"elit"	"tisztel"	0.124711850905943
"78296"	"tanul"	"tisztel"	0.122193123451931
"78297"	"fejez"	"tisztel"	0.113263380682719
"78298"	"szolgálat"	"tisztel"	0.34156086473379
"78299"	"viselkedik"	"tisztel"	0.183998517723726
"78300"	"tör"	"tisztel"	0.156045709235979
"78301"	"esti"	"tisztel"	0.144046281032154
"78302"	"kevésbé"	"tisztel"	0.157334216529871
"78303"	"szabály"	"tisztel"	0.14359849549085
"78304"	"hagyomány"	"tisztel"	0.121521271309622
"78305"	"tettes"	"tisztel"	0.194776901367968
"78306"	"panaszkodik"	"tisztel"	0.173534744078336
"78307"	"hozzátesz"	"tisztel"	0.119973245027465
"78308"	"nyugalom"	"tisztel"	0.154239558417446
"78309"	"legtöbb"	"tisztel"	0.179237113966397
"78310"	"hívo"	"tisztel"	0.149878700774051
"78311"	"kereszténység"	"tisztel"	0.117078813497007
"78312"	"erosít"	"tisztel"	0.130938888817062
"78313"	"fos"	"tisztel"	0.119037213817304
"78314"	"toleráns"	"tisztel"	0.15764661677412
"78315"	"hullám"	"tisztel"	0.118803693519618
"78316"	"konfliktus"	"tisztel"	0.115757237174232
"78317"	"die"	"tisztel"	0.11417063339769
"78318"	"welt"	"tisztel"	0.128794690428573
"78319"	"idos"	"tisztel"	0.107605078359859
"78320"	"származású"	"tisztel"	0.230114211196502
"78321"	"származás"	"tisztel"	0.124694225684823
"78322"	"kék"	"tisztel"	0.233727443200833
"78323"	"oriz"	"tisztel"	0.130154500247817
"78324"	"tucat"	"tisztel"	0.141193028182969
"78325"	"szankció"	"tisztel"	0.126886171155939
"78326"	"magyarországi"	"remélheto"	0.15215279910981
"78327"	"kormányfo"	"remélheto"	0.102881283835421
"78328"	"pénz"	"remélheto"	0.119749129815589
"78329"	"unió"	"remélheto"	0.172658039224333
"78330"	"hülye"	"remélheto"	0.103360465942229
"78331"	"közszolgálati"	"remélheto"	0.16505811464841
"78332"	"hamarosan"	"remélheto"	0.107755234209219
"78333"	"számít"	"remélheto"	0.117807886321165
"78334"	"óta"	"remélheto"	0.105231072485499
"78335"	"hajlandó"	"remélheto"	0.147932416862424
"78336"	"értelmiségi"	"remélheto"	0.156549254307232
"78337"	"fal"	"remélheto"	0.194322132464222
"78338"	"emel"	"remélheto"	0.154800934067695
"78339"	"film"	"remélheto"	0.156170080509839
"78340"	"egyszersmind"	"remélheto"	0.100890189911092
"78341"	"ügyész"	"remélheto"	0.113738461298939
"78342"	"fenyeget"	"remélheto"	0.105615194742553
"78343"	"befolyás"	"remélheto"	0.129801366765578
"78344"	"halálos"	"remélheto"	0.108495234593614
"78345"	"megvéd"	"remélheto"	0.131248819308734
"78346"	"gulyás"	"remélheto"	0.130813198139686
"78347"	"donáth"	"remélheto"	0.118871480812447
"78348"	"zagyva"	"remélheto"	0.144391114090562
"78349"	"fasz"	"mindenképpen"	0.110681245896961
"78350"	"péter"	"mindenképpen"	0.101023032104704
"78351"	"dávid"	"mindenképpen"	0.126088491227484
"78352"	"juhász"	"mindenképpen"	0.160789421132768
"78353"	"izrael"	"mindenképpen"	0.116298333145485
"78354"	"agyonver"	"mindenképpen"	0.163617860731225
"78355"	"csillag"	"mindenképpen"	0.123466108882125
"78356"	"herczeg"	"mindenképpen"	0.107406688179163
"78357"	"ceu"	"mindenképpen"	0.16916543670016
"78358"	"irak"	"washington"	0.184695548983596
"78359"	"utasít"	"washington"	0.133088086396797
"78360"	"nyugati"	"washington"	0.142656688931864
"78361"	"lakosság"	"washington"	0.103517297113742
"78362"	"kar"	"washington"	0.102440774232428
"78363"	"nyugat"	"washington"	0.14051297920659
"78364"	"keleti"	"washington"	0.104298411707929
"78365"	"orosz"	"washington"	0.126672804512847
"78366"	"mégpedig"	"washington"	0.122141016919096
"78367"	"vizsgál"	"washington"	0.137788678625737
"78368"	"egyesült"	"washington"	0.219862637851208
"78369"	"gazdasági"	"washington"	0.1339932057843
"78370"	"oroszország"	"washington"	0.292539891325467
"78371"	"nemzetbiztonsági"	"washington"	0.124289235842448
"78372"	"putyin"	"washington"	0.177900458552428
"78373"	"trump"	"washington"	0.186139254258855
"78374"	"amerikai"	"washington"	0.151030297869049
"78375"	"közvélemény"	"washington"	0.13825056459579
"78376"	"elmagyaráz"	"washington"	0.163141972292068
"78377"	"titkosszolgálat"	"washington"	0.133619268570437
"78378"	"nato"	"washington"	0.115163375738062
"78379"	"amerika"	"washington"	0.155745031256583
"78380"	"államok"	"washington"	0.224905054666942
"78381"	"news"	"washington"	0.118896415291889
"78382"	"katonai"	"washington"	0.154906222387379
"78383"	"görögország"	"washington"	0.162642200956121
"78384"	"iráni"	"washington"	0.154016309865138
"78385"	"cia"	"washington"	0.125040700352133
"78386"	"titkos"	"washington"	0.199299201994405
"78387"	"john"	"washington"	0.104361657411535
"78388"	"moszkva"	"washington"	0.153637962063557
"78389"	"republikánus"	"washington"	0.161106499766188
"78390"	"szankció"	"washington"	0.17640646596629
"78391"	"szobor"	"turhetetlen"	0.149974484097847
"78392"	"tur"	"turhetetlen"	0.157973025785657
"78393"	"rész"	"turhetetlen"	0.184634171244244
"78394"	"bun"	"turhetetlen"	0.160490108889618
"78395"	"miként"	"turhetetlen"	0.114359411069784
"78396"	"zsidó"	"turhetetlen"	0.14829350661142
"78397"	"lukács"	"turhetetlen"	0.116860891665209
"78398"	"terror"	"turhetetlen"	0.206118738762866
"78399"	"megítélés"	"turhetetlen"	0.17663539081398
"78400"	"emlékezet"	"turhetetlen"	0.111212190447915
"78401"	"bálint"	"turhetetlen"	0.211797556109049
"78402"	"ölt"	"turhetetlen"	0.174252377901464
"78403"	"faj"	"turhetetlen"	0.102913352882004
"78404"	"hóman"	"turhetetlen"	0.205918129313912
"78405"	"korvin"	"turhetetlen"	0.193154627637218
"78406"	"ottó"	"turhetetlen"	0.10474648185556
"78407"	"tanácsköztársaság"	"turhetetlen"	0.293369288558528
"78408"	"faji"	"turhetetlen"	0.164173178847558
"78409"	"morel"	"turhetetlen"	0.106834131671939
"78410"	"beszéd"	"nagykövet"	0.118750194648701
"78411"	"ennyi"	"nagykövet"	0.113334820769613
"78412"	"budapesti"	"nagykövet"	0.10860457667214
"78413"	"annyi"	"nagykövet"	0.112224761915164
"78414"	"asszony"	"nagykövet"	0.238087311991194
"78415"	"újdonság"	"nagykövet"	0.155833548923178
"78416"	"külügyminisztérium"	"nagykövet"	0.224155249092198
"78417"	"amerika"	"nagykövet"	0.160360163804965
"78418"	"korrupció"	"nagykövet"	0.13517807727212
"78419"	"mérce"	"nagykövet"	0.101317366989251
"78420"	"izraeli"	"nagykövet"	0.166822312821135
"78421"	"horvát"	"nagykövet"	0.10037080850152
"78422"	"utasít"	"titkos"	0.187739151895422
"78423"	"orvosi"	"titkos"	0.127287377092276
"78424"	"szállít"	"titkos"	0.119106668179753
"78425"	"kórház"	"titkos"	0.146465810557933
"78426"	"szóló"	"titkos"	0.136285129963638
"78427"	"nyilvánosság"	"titkos"	0.154623510023927
"78428"	"program"	"titkos"	0.133345963699179
"78429"	"tanácsadó"	"titkos"	0.150775217392135
"78430"	"jelentés"	"titkos"	0.117674927988453
"78431"	"tanulmány"	"titkos"	0.142666318045366
"78432"	"kormánypárti"	"titkos"	0.109004519531139
"78433"	"orosz"	"titkos"	0.119859601344862
"78434"	"beszámol"	"titkos"	0.181525987961515
"78435"	"tájékozódik"	"titkos"	0.107783237740156
"78436"	"dokumentum"	"titkos"	0.334775783425551
"78437"	"vizsgál"	"titkos"	0.144957220803226
"78438"	"információ"	"titkos"	0.127792396280067
"78439"	"muködo"	"titkos"	0.185158185474931
"78440"	"mértéku"	"titkos"	0.137949985821425
"78441"	"médium"	"titkos"	0.100119706336145
"78442"	"idegen"	"titkos"	0.10830919511666
"78443"	"összeesküvés"	"titkos"	0.100702530243827
"78444"	"nemzetbiztonsági"	"titkos"	0.168727727574445
"78445"	"alapos"	"titkos"	0.163524660564899
"78446"	"amerikai"	"titkos"	0.156175784795718
"78447"	"gép"	"titkos"	0.100023862201663
"78448"	"erosít"	"titkos"	0.113344798875434
"78449"	"titkosszolgálat"	"titkos"	0.158277685123948
"78450"	"ügynök"	"titkos"	0.150775217392135
"78451"	"tulajdonos"	"titkos"	0.117162563928335
"78452"	"befolyás"	"titkos"	0.155537067264192
